Date_of_usage,Azure_region,Service_Type,Demand_units,Capacity_allocated,Cost_USD,Service_availability,Market_Trend_Index,Holiday_Flag,lag_1,lag_2,rolling_mean_3,usage_spike
2025-06-24,Asia East,Compute,549,676,72.91,99.83,1.24,0,74.0,282.0,301.6666666666667,1
2025-06-24,Asia East,Compute,106,121,16.5,97.64,1.16,0,549.0,74.0,243.0,0
2025-06-24,Asia East,Compute,163,192,29.99,99.23,0.94,0,106.0,549.0,272.6666666666667,0
2025-06-24,Asia East,Compute,641,713,114.68,97.12,1.42,0,163.0,106.0,303.3333333333333,1
2025-06-24,Asia East,Compute,33,39,4.39,99.32,0.8,1,641.0,163.0,279.0,0
2025-06-25,Asia East,Compute,274,293,45.72,98.26,0.99,0,33.0,641.0,316.0,0
2025-06-25,Asia East,Compute,257,303,37.46,98.82,1.01,1,274.0,33.0,188.0,0
2025-06-25,Asia East,Compute,150,159,25.96,99.11,1.15,0,257.0,274.0,227.0,0
2025-06-25,Asia East,Compute,192,218,24.39,98.16,1.2,0,150.0,257.0,199.66666666666666,0
2025-06-25,Asia East,Compute,276,324,33.9,98.09,1.33,0,192.0,150.0,206.0,0
2025-06-25,Asia East,Compute,364,451,57.23,97.33,0.97,0,276.0,192.0,277.3333333333333,0
2025-06-25,Asia East,Compute,371,418,66.09,97.37,0.94,0,364.0,276.0,337.0,0
2025-06-26,Asia East,Compute,206,252,29.02,98.55,1.36,0,371.0,364.0,313.6666666666667,0
2025-06-26,Asia East,Compute,187,202,31.46,97.91,0.9,0,206.0,371.0,254.66666666666666,0
2025-06-26,Asia East,Compute,86,94,11.61,98.32,1.35,0,187.0,206.0,159.66666666666666,0
2025-06-26,Asia East,Compute,196,243,37.35,97.49,1.1,0,86.0,187.0,156.33333333333334,0
2025-06-27,Asia East,Compute,566,646,107.56,97.12,1.19,0,196.0,86.0,282.6666666666667,1
2025-06-27,Asia East,Compute,233,274,28.39,97.72,1.28,1,566.0,196.0,331.6666666666667,0
2025-06-27,Asia East,Compute,113,132,15.65,98.24,1.26,0,233.0,566.0,304.0,0
2025-06-27,Asia East,Compute,140,157,24.39,97.22,1.3,0,113.0,233.0,162.0,0
2025-06-27,Asia East,Compute,304,337,58.57,97.92,1.05,1,140.0,113.0,185.66666666666666,0
2025-06-27,Asia East,Compute,255,292,40.3,97.93,1.11,1,304.0,140.0,233.0,0
2025-06-27,Asia East,Compute,251,271,41.97,99.13,1.06,0,255.0,304.0,270.0,0
2025-06-27,Asia East,Compute,73,76,13.11,97.22,0.85,0,251.0,255.0,193.0,0
2025-06-27,Asia East,Compute,539,581,65.61,99.39,1.47,0,73.0,251.0,287.6666666666667,1
2025-06-28,Asia East,Compute,301,320,59.91,97.21,1.13,1,539.0,73.0,304.3333333333333,0
2025-06-28,Asia East,Compute,465,488,69.94,99.39,1.28,1,301.0,539.0,435.0,0
2025-06-28,Asia East,Compute,114,133,16.87,97.67,1.23,0,465.0,301.0,293.3333333333333,0
2025-06-28,Asia East,Compute,463,509,83.19,97.88,1.26,0,114.0,465.0,347.3333333333333,0
2025-06-28,Asia East,Compute,236,248,33.06,98.81,0.82,0,463.0,114.0,271.0,0
2025-06-28,Asia East,Compute,213,230,28.35,98.98,1.48,0,236.0,463.0,304.0,0
2025-06-28,Asia East,Compute,470,555,78.29,98.56,1.02,0,213.0,236.0,306.3333333333333,1
2025-06-29,Asia East,Compute,474,520,60.83,98.44,1.21,0,470.0,213.0,385.6666666666667,1
2025-06-29,Asia East,Compute,525,577,100.49,97.4,1.13,0,474.0,470.0,489.6666666666667,1
2025-06-30,Asia East,Compute,119,145,16.84,99.78,1.08,0,525.0,474.0,372.6666666666667,0
2025-06-30,Asia East,Compute,628,778,98.24,99.52,1.41,0,119.0,525.0,424.0,1
2025-06-30,Asia East,Compute,265,278,50.92,98.51,1.49,1,628.0,119.0,337.3333333333333,0
2025-06-30,Asia East,Compute,438,542,65.14,99.38,0.96,0,265.0,628.0,443.6666666666667,0
2025-06-30,Asia East,Compute,72,75,14.29,99.75,1.05,0,438.0,265.0,258.3333333333333,0
2025-06-30,Asia East,Compute,234,245,44.22,99.62,0.95,1,72.0,438.0,248.0,0
2024-01-01,Asia East,Storage,230,253,20.76,97.62,1.04,0,100.0,173.0,167.66666666666666,0
2024-01-01,Asia East,Storage,270,311,17.94,97.5,1.36,0,230.0,100.0,200.0,0
2024-01-01,Asia East,Storage,253,314,12.69,98.63,1.44,0,270.0,230.0,251.0,0
2024-01-02,Asia East,Storage,326,361,29.13,98.34,1.31,0,253.0,270.0,283.0,0
2024-01-02,Asia East,Storage,374,417,30.37,99.26,0.9,0,326.0,253.0,317.6666666666667,0
2024-01-02,Asia East,Storage,183,225,13.9,99.87,1.02,1,374.0,326.0,294.3333333333333,0
2024-01-02,Asia East,Storage,400,469,20.01,97.44,1.46,0,183.0,374.0,319.0,0
2024-01-03,Asia East,Storage,448,498,28.42,98.83,1.21,0,400.0,183.0,343.6666666666667,0
2024-01-04,Asia East,Storage,62,74,3.2,97.34,1.06,0,448.0,400.0,303.3333333333333,0
2024-01-04,Asia East,Storage,153,188,10.95,97.43,1.28,0,62.0,448.0,221.0,0
2024-01-04,Asia East,Storage,132,158,6.65,98.34,1.23,0,153.0,62.0,115.66666666666667,0
2024-01-05,Asia East,Storage,335,400,28.02,99.47,1.23,0,132.0,153.0,206.66666666666666,0
2024-01-05,Asia East,Storage,455,547,37.95,99.38,1.01,0,335.0,132.0,307.3333333333333,0
2024-01-06,Asia East,Storage,526,567,32.2,97.27,1.45,0,455.0,335.0,438.6666666666667,1
2024-01-06,Asia East,Storage,176,197,15.86,99.71,1.1,0,526.0,455.0,385.6666666666667,0
2024-01-06,Asia East,Storage,350,375,32.78,98.68,1.22,0,176.0,526.0,350.6666666666667,0
2024-01-07,Asia East,Storage,265,300,20.81,99.85,1.14,0,350.0,176.0,263.6666666666667,0
2024-01-07,Asia East,Storage,180,221,15.79,99.26,1.43,0,265.0,350.0,265.0,0
2024-01-07,Asia East,Storage,148,166,13.93,99.64,1.09,1,180.0,265.0,197.66666666666666,0
2024-01-07,Asia East,Storage,85,95,6.04,98.54,0.89,0,148.0,180.0,137.66666666666666,0
2024-01-08,Asia East,Storage,232,248,12.5,98.27,1.09,0,85.0,148.0,155.0,0
2024-01-08,Asia East,Storage,297,350,20.32,98.82,1.2,0,232.0,85.0,204.66666666666666,0
2024-01-08,Asia East,Storage,78,83,5.58,99.3,1.47,1,297.0,232.0,202.33333333333334,0
2024-01-08,Asia East,Storage,491,560,44.94,98.34,1.44,1,78.0,297.0,288.6666666666667,1
2024-01-08,Asia East,Storage,504,609,33.84,97.47,1.27,0,491.0,78.0,357.6666666666667,1
2024-01-08,Asia East,Storage,601,639,60.07,98.72,1.45,0,504.0,491.0,532.0,1
2024-01-08,Asia East,Storage,209,225,15.0,98.28,0.83,0,601.0,504.0,438.0,0
2024-01-09,Asia East,Storage,340,402,19.86,98.99,1.23,0,209.0,601.0,383.3333333333333,0
2024-01-09,Asia East,Storage,79,84,4.76,97.96,1.29,0,340.0,209.0,209.33333333333334,0
2024-01-09,Asia East,Storage,515,575,45.52,98.63,1.08,0,79.0,340.0,311.3333333333333,1
2024-01-10,Asia East,Storage,208,258,13.92,99.92,1.32,1,515.0,79.0,267.3333333333333,0
2024-01-10,Asia East,Storage,341,389,30.13,99.62,1.47,1,208.0,515.0,354.6666666666667,0
2024-01-10,Asia East,Storage,143,169,11.36,97.34,1.17,0,341.0,208.0,230.66666666666666,0
2024-01-10,Asia East,Storage,244,260,21.88,98.91,1.12,0,143.0,341.0,242.66666666666666,0
2024-01-10,Asia East,Storage,413,505,38.95,99.47,1.49,1,244.0,143.0,266.6666666666667,0
2024-01-10,Asia East,Storage,388,479,36.62,97.15,0.9,0,413.0,244.0,348.3333333333333,0
2024-01-10,Asia East,Storage,164,199,12.28,97.69,1.37,0,388.0,413.0,321.6666666666667,0
2024-01-10,Asia East,Storage,387,433,31.09,98.19,1.48,0,164.0,388.0,313.0,0
2024-01-11,Asia East,Storage,537,567,36.65,97.08,1.13,0,387.0,164.0,362.6666666666667,1
2024-01-11,Asia East,Storage,452,547,44.94,99.8,1.35,0,537.0,387.0,458.6666666666667,0
2024-01-11,Asia East,Storage,125,136,8.61,99.18,1.15,0,452.0,537.0,371.3333333333333,0
2024-01-12,Asia East,Storage,498,565,35.68,99.53,1.29,1,125.0,452.0,358.3333333333333,1
2024-01-12,Asia East,Storage,175,186,13.55,98.59,1.23,0,498.0,125.0,266.0,0
2024-01-12,Asia East,Storage,600,634,42.7,98.59,1.21,0,175.0,498.0,424.3333333333333,1
2024-01-13,Asia East,Storage,184,218,13.64,97.25,0.81,0,600.0,175.0,319.6666666666667,0
2024-01-13,Asia East,Storage,209,241,16.73,97.47,1.12,0,184.0,600.0,331.0,0
2024-01-13,Asia East,Storage,265,319,17.33,97.66,1.0,0,209.0,184.0,219.33333333333334,0
2024-01-13,Asia East,Storage,176,197,17.11,98.28,1.12,0,265.0,209.0,216.66666666666666,0
2024-01-14,Asia East,Storage,412,434,39.95,98.69,0.96,0,176.0,265.0,284.3333333333333,0
2024-01-14,Asia East,Storage,437,479,39.6,98.31,0.88,0,412.0,176.0,341.6666666666667,0
2024-01-14,Asia East,Storage,652,757,54.51,97.57,1.41,0,437.0,412.0,500.3333333333333,1
2024-01-15,Asia East,Storage,475,587,33.79,98.62,1.39,0,652.0,437.0,521.3333333333334,1
2024-01-15,Asia East,Storage,95,103,5.1,99.28,1.02,0,475.0,652.0,407.3333333333333,0
2024-01-15,Asia East,Storage,147,182,10.02,98.15,0.87,0,95.0,475.0,239.0,0
2024-01-15,Asia East,Storage,583,713,56.21,99.59,1.22,0,147.0,95.0,275.0,1
2024-01-15,Asia East,Storage,231,253,18.54,97.14,0.84,0,583.0,147.0,320.3333333333333,0
2024-01-15,Asia East,Storage,234,250,14.01,98.47,0.88,0,231.0,583.0,349.3333333333333,0
2024-01-15,Asia East,Storage,98,104,7.38,98.77,1.23,0,234.0,231.0,187.66666666666666,0
2024-01-15,Asia East,Storage,116,121,7.24,97.86,0.97,0,98.0,234.0,149.33333333333334,0
2024-01-15,Asia East,Storage,113,131,8.07,99.77,1.05,0,116.0,98.0,109.0,0
2024-01-16,Asia East,Storage,278,301,21.63,98.03,0.94,1,113.0,116.0,169.0,0
2024-01-16,Asia East,Storage,546,626,41.73,99.72,1.26,0,278.0,113.0,312.3333333333333,1
2024-01-16,Asia East,Storage,237,278,20.71,98.53,1.12,0,546.0,278.0,353.6666666666667,0
2024-01-17,Asia East,Storage,430,510,26.7,98.83,0.96,0,237.0,546.0,404.3333333333333,0
2024-01-17,Asia East,Storage,315,335,30.23,99.84,1.06,0,430.0,237.0,327.3333333333333,0
2024-01-17,Asia East,Storage,439,510,25.53,97.52,1.19,0,315.0,430.0,394.6666666666667,0
2024-01-17,Asia East,Storage,530,600,31.17,97.35,1.15,0,439.0,315.0,428.0,1
2024-01-17,Asia East,Storage,490,520,47.88,97.33,1.0,0,530.0,439.0,486.3333333333333,1
2024-01-17,Asia East,Storage,343,395,29.57,98.51,1.17,1,490.0,530.0,454.3333333333333,0
2024-01-18,Asia East,Storage,213,245,15.83,98.43,0.9,1,343.0,490.0,348.6666666666667,0
2024-01-18,Asia East,Storage,302,360,28.54,98.06,1.26,1,213.0,343.0,286.0,0
2024-01-18,Asia East,Storage,305,371,26.16,99.97,1.41,0,302.0,213.0,273.3333333333333,0
2024-01-18,Asia East,Storage,542,598,33.59,97.73,1.19,0,305.0,302.0,383.0,1
2024-01-18,Asia East,Storage,426,522,23.06,98.54,1.07,1,542.0,305.0,424.3333333333333,0
2024-01-18,Asia East,Storage,189,230,11.49,98.62,1.12,0,426.0,542.0,385.6666666666667,0
2024-01-18,Asia East,Storage,53,63,2.68,98.02,1.05,0,189.0,426.0,222.66666666666666,0
2024-01-19,Asia East,Storage,468,520,36.92,98.06,1.46,1,53.0,189.0,236.66666666666666,1
2024-01-19,Asia East,Storage,65,76,5.3,97.13,0.96,0,468.0,53.0,195.33333333333334,0
2024-01-19,Asia East,Storage,57,70,5.37,97.51,0.81,1,65.0,468.0,196.66666666666666,0
2024-01-19,Asia East,Storage,162,198,9.83,98.89,1.05,1,57.0,65.0,94.66666666666667,0
2024-01-19,Asia East,Storage,321,364,30.23,99.37,1.21,0,162.0,57.0,180.0,0
2024-01-20,Asia East,Storage,411,452,24.17,97.3,1.13,0,321.0,162.0,298.0,0
2024-01-20,Asia East,Storage,527,615,31.74,97.62,1.18,0,411.0,321.0,419.6666666666667,1
2024-01-20,Asia East,Storage,474,530,27.05,98.34,1.5,0,527.0,411.0,470.6666666666667,1
2024-01-20,Asia East,Storage,194,208,17.89,98.35,0.94,0,474.0,527.0,398.3333333333333,0
2024-01-20,Asia East,Storage,498,571,36.71,99.85,1.42,0,194.0,474.0,388.6666666666667,1
2024-01-21,Asia East,Storage,194,207,14.98,99.0,1.04,0,498.0,194.0,295.3333333333333,0
2024-01-21,Asia East,Storage,463,504,46.1,97.63,1.42,1,194.0,498.0,385.0,0
2024-01-21,Asia East,Storage,143,161,8.75,97.59,0.81,0,463.0,194.0,266.6666666666667,0
2024-01-21,Asia East,Storage,135,166,11.19,99.51,0.93,0,143.0,463.0,247.0,0
2024-01-21,Asia East,Storage,385,471,19.65,99.93,1.14,0,135.0,143.0,221.0,0
2024-01-21,Asia East,Storage,522,587,34.44,99.68,1.26,0,385.0,135.0,347.3333333333333,1
2024-01-21,Asia East,Storage,330,402,18.03,97.13,0.87,0,522.0,385.0,412.3333333333333,0
2024-01-21,Asia East,Storage,119,144,10.86,97.39,0.9,0,330.0,522.0,323.6666666666667,0
2024-01-22,Asia East,Storage,264,288,17.71,99.42,1.26,0,119.0,330.0,237.66666666666666,0
2024-01-22,Asia East,Storage,305,356,21.71,99.58,1.31,0,264.0,119.0,229.33333333333334,0
2024-01-22,Asia East,Storage,172,210,14.24,99.21,1.4,0,305.0,264.0,247.0,0
2024-01-22,Asia East,Storage,479,563,41.98,99.31,1.19,0,172.0,305.0,318.6666666666667,1
2024-01-22,Asia East,Storage,398,463,20.38,98.74,0.91,0,479.0,172.0,349.6666666666667,0
2024-01-22,Asia East,Storage,458,563,30.38,98.8,1.48,0,398.0,479.0,445.0,0
2024-01-23,Asia East,Storage,162,191,15.73,97.5,0.85,0,458.0,398.0,339.3333333333333,0
2024-01-23,Asia East,Storage,245,299,20.3,97.85,1.07,0,162.0,458.0,288.3333333333333,0
2024-01-23,Asia East,Storage,351,377,34.15,98.38,1.14,0,245.0,162.0,252.66666666666666,0
2024-01-24,Asia East,Storage,288,329,27.83,99.07,1.07,1,351.0,245.0,294.6666666666667,0
2024-01-24,Asia East,Storage,417,446,33.5,99.72,1.12,0,288.0,351.0,352.0,0
2024-01-24,Asia East,Storage,84,99,5.42,99.22,1.19,0,417.0,288.0,263.0,0
2024-01-24,Asia East,Storage,87,93,6.13,99.23,1.18,0,84.0,417.0,196.0,0
2024-01-25,Asia East,Storage,94,107,9.29,97.62,1.28,0,87.0,84.0,88.33333333333333,0
2024-01-25,Asia East,Storage,222,248,17.93,98.9,1.08,0,94.0,87.0,134.33333333333334,0
2024-01-25,Asia East,Storage,382,476,22.19,98.64,1.37,0,222.0,94.0,232.66666666666666,0
2024-01-25,Asia East,Storage,119,147,6.8,99.17,0.98,0,382.0,222.0,241.0,0
2024-01-25,Asia East,Storage,301,327,19.76,97.43,1.31,0,119.0,382.0,267.3333333333333,0
2024-01-25,Asia East,Storage,444,531,32.9,97.91,1.07,0,301.0,119.0,288.0,0
2024-01-25,Asia East,Storage,388,451,25.72,99.71,0.87,0,444.0,301.0,377.6666666666667,0
2024-01-26,Asia East,Storage,500,529,33.0,97.41,1.04,0,388.0,444.0,444.0,1
2024-01-26,Asia East,Storage,102,114,6.34,98.28,1.1,0,500.0,388.0,330.0,0
2024-01-26,Asia East,Storage,180,213,11.3,97.15,0.83,0,102.0,500.0,260.6666666666667,0
2024-01-26,Asia East,Storage,585,690,47.75,97.2,1.45,0,180.0,102.0,289.0,1
2024-01-27,Asia East,Storage,312,359,25.67,98.36,1.04,0,585.0,180.0,359.0,0
2024-01-27,Asia East,Storage,320,398,21.16,98.04,1.1,0,312.0,585.0,405.6666666666667,0
2024-01-27,Asia East,Storage,130,136,8.45,98.92,1.37,0,320.0,312.0,254.0,0
2024-01-27,Asia East,Storage,380,423,31.57,98.08,1.26,0,130.0,320.0,276.6666666666667,0
2024-01-27,Asia East,Storage,151,183,14.51,97.31,1.01,0,380.0,130.0,220.33333333333334,0
2024-01-27,Asia East,Storage,331,370,23.76,98.08,1.32,0,151.0,380.0,287.3333333333333,0
2024-01-28,Asia East,Storage,344,374,19.24,99.36,0.96,1,331.0,151.0,275.3333333333333,0
2024-01-28,Asia East,Storage,565,612,51.6,97.79,1.14,0,344.0,331.0,413.3333333333333,1
2024-01-28,Asia East,Storage,226,257,12.07,99.95,1.11,0,565.0,344.0,378.3333333333333,0
2024-01-28,Asia East,Storage,355,406,32.46,99.85,1.13,1,226.0,565.0,382.0,0
2024-01-28,Asia East,Storage,357,387,32.5,99.4,1.31,0,355.0,226.0,312.6666666666667,0
2024-01-29,Asia East,Storage,86,92,6.62,99.65,0.88,1,357.0,355.0,266.0,0
2024-01-29,Asia East,Storage,566,641,38.13,97.25,1.22,0,86.0,357.0,336.3333333333333,1
2024-01-29,Asia East,Storage,359,388,30.74,98.6,1.42,0,566.0,86.0,337.0,0
2024-01-29,Asia East,Storage,347,369,24.09,97.86,1.22,0,359.0,566.0,424.0,0
2024-01-29,Asia East,Storage,465,551,31.22,99.03,1.13,0,347.0,359.0,390.3333333333333,0
2024-01-29,Asia East,Storage,409,496,25.47,97.54,0.92,0,465.0,347.0,407.0,0
2024-01-29,Asia East,Storage,402,438,34.46,97.94,0.85,0,409.0,465.0,425.3333333333333,0
2024-01-30,Asia East,Storage,568,708,37.22,99.5,1.44,0,402.0,409.0,459.6666666666667,1
2024-01-30,Asia East,Storage,87,93,4.66,99.52,0.97,0,568.0,402.0,352.3333333333333,0
2024-01-30,Asia East,Storage,245,285,24.46,99.32,0.97,0,87.0,568.0,300.0,0
2024-01-31,Asia East,Storage,73,87,4.73,99.87,0.96,0,245.0,87.0,135.0,0
2024-01-31,Asia East,Storage,107,116,7.7,99.95,0.91,1,73.0,245.0,141.66666666666666,0
2024-02-01,Asia East,Storage,541,629,31.58,99.22,1.2,0,107.0,73.0,240.33333333333334,1
2024-02-01,Asia East,Storage,324,390,29.52,99.57,1.19,0,541.0,107.0,324.0,0
2024-02-01,Asia East,Storage,470,506,43.63,97.78,1.4,0,324.0,541.0,445.0,1
2024-02-01,Asia East,Storage,530,661,52.14,99.07,1.16,0,470.0,324.0,441.3333333333333,1
2024-02-01,Asia East,Storage,99,117,9.66,99.33,1.12,0,530.0,470.0,366.3333333333333,0
2024-02-01,Asia East,Storage,479,564,30.21,97.96,1.22,0,99.0,530.0,369.3333333333333,1
2024-02-01,Asia East,Storage,163,197,9.81,98.09,1.07,0,479.0,99.0,247.0,0
2024-02-02,Asia East,Storage,476,527,36.76,98.14,1.07,0,163.0,479.0,372.6666666666667,1
2024-02-02,Asia East,Storage,571,657,49.27,99.28,1.15,0,476.0,163.0,403.3333333333333,1
2024-02-03,Asia East,Storage,95,108,6.97,99.81,1.34,0,571.0,476.0,380.6666666666667,0
2024-02-03,Asia East,Storage,349,424,21.73,98.32,1.06,1,95.0,571.0,338.3333333333333,0
2024-02-03,Asia East,Storage,252,266,16.94,98.93,1.16,0,349.0,95.0,232.0,0
2024-02-03,Asia East,Storage,326,380,17.81,99.09,1.0,0,252.0,349.0,309.0,0
2024-02-04,Asia East,Storage,237,293,21.48,99.84,0.84,0,326.0,252.0,271.6666666666667,0
2024-02-04,Asia East,Storage,75,93,4.8,98.27,1.03,0,237.0,326.0,212.66666666666666,0
2024-02-04,Asia East,Storage,285,351,16.2,99.39,1.08,1,75.0,237.0,199.0,0
2024-02-04,Asia East,Storage,65,69,4.82,97.55,1.01,0,285.0,75.0,141.66666666666666,0
2024-02-04,Asia East,Storage,106,124,9.31,98.08,0.93,1,65.0,285.0,152.0,0
2024-02-04,Asia East,Storage,615,694,52.43,99.23,1.24,0,106.0,65.0,262.0,1
2024-02-05,Asia East,Storage,329,373,18.69,98.31,1.21,0,615.0,106.0,350.0,0
2024-02-05,Asia East,Storage,423,516,38.61,98.19,1.26,0,329.0,615.0,455.6666666666667,0
2024-02-05,Asia East,Storage,295,335,27.8,97.91,1.3,0,423.0,329.0,349.0,0
2024-02-05,Asia East,Storage,211,232,18.58,97.02,1.4,0,295.0,423.0,309.6666666666667,0
2024-02-05,Asia East,Storage,321,375,24.6,97.83,1.49,0,211.0,295.0,275.6666666666667,0
2024-02-05,Asia East,Storage,212,245,13.39,98.83,1.06,0,321.0,211.0,248.0,0
2024-02-06,Asia East,Storage,342,427,21.64,97.24,1.21,0,212.0,321.0,291.6666666666667,0
2024-02-06,Asia East,Storage,520,622,45.56,98.19,1.12,0,342.0,212.0,358.0,1
2024-02-06,Asia East,Storage,173,212,8.92,98.86,0.86,0,520.0,342.0,345.0,0
2024-02-06,Asia East,Storage,590,675,56.25,98.35,1.22,0,173.0,520.0,427.6666666666667,1
2024-02-07,Asia East,Storage,505,558,34.71,99.93,1.21,0,590.0,173.0,422.6666666666667,1
2024-02-07,Asia East,Storage,292,330,18.78,97.17,0.85,0,505.0,590.0,462.3333333333333,0
2024-02-07,Asia East,Storage,497,526,26.08,98.87,1.35,1,292.0,505.0,431.3333333333333,1
2024-02-07,Asia East,Storage,178,218,13.43,97.65,0.9,0,497.0,292.0,322.3333333333333,0
2024-02-07,Asia East,Storage,85,94,7.34,98.31,1.42,0,178.0,497.0,253.33333333333334,0
2024-02-07,Asia East,Storage,163,183,14.28,98.53,1.14,0,85.0,178.0,142.0,0
2024-02-08,Asia East,Storage,241,286,23.5,98.33,0.82,0,163.0,85.0,163.0,0
2024-02-08,Asia East,Storage,336,368,26.69,98.29,1.5,0,241.0,163.0,246.66666666666666,0
2024-02-08,Asia East,Storage,236,279,23.44,97.66,1.07,0,336.0,241.0,271.0,0
2024-02-08,Asia East,Storage,171,183,13.36,99.44,1.45,0,236.0,336.0,247.66666666666666,0
2024-02-08,Asia East,Storage,435,494,37.1,99.89,1.02,0,171.0,236.0,280.6666666666667,0
2024-02-09,Asia East,Storage,346,380,18.57,97.86,1.38,0,435.0,171.0,317.3333333333333,0
2024-02-09,Asia East,Storage,255,304,20.74,97.68,0.96,0,346.0,435.0,345.3333333333333,0
2024-02-09,Asia East,Storage,285,302,26.86,98.5,1.23,0,255.0,346.0,295.3333333333333,0
2024-02-09,Asia East,Storage,78,97,4.9,98.57,1.06,1,285.0,255.0,206.0,0
2024-02-09,Asia East,Storage,122,142,10.9,97.45,1.22,1,78.0,285.0,161.66666666666666,0
2024-02-10,Asia East,Storage,503,530,31.61,98.26,1.39,0,122.0,78.0,234.33333333333334,1
2024-02-10,Asia East,Storage,174,190,16.77,97.57,0.87,1,503.0,122.0,266.3333333333333,0
2024-02-10,Asia East,Storage,531,582,43.08,98.54,1.13,0,174.0,503.0,402.6666666666667,1
2024-02-10,Asia East,Storage,306,338,25.44,99.06,0.87,0,531.0,174.0,337.0,0
2024-02-11,Asia East,Storage,346,404,25.69,98.03,1.19,1,306.0,531.0,394.3333333333333,0
2024-02-11,Asia East,Storage,175,213,9.78,97.97,1.14,0,346.0,306.0,275.6666666666667,0
2024-02-11,Asia East,Storage,396,485,39.52,98.47,1.33,0,175.0,346.0,305.6666666666667,0
2024-02-11,Asia East,Storage,468,498,34.14,99.98,1.39,0,396.0,175.0,346.3333333333333,1
2024-02-11,Asia East,Storage,189,215,11.76,99.26,1.28,1,468.0,396.0,351.0,0
2024-02-11,Asia East,Storage,422,452,35.53,98.09,0.93,0,189.0,468.0,359.6666666666667,0
2024-02-11,Asia East,Storage,130,141,11.4,97.47,1.3,0,422.0,189.0,247.0,0
2024-02-11,Asia East,Storage,136,149,10.6,97.54,0.85,1,130.0,422.0,229.33333333333334,0
2024-02-11,Asia East,Storage,147,166,10.36,97.82,0.95,1,136.0,130.0,137.66666666666666,0
2024-02-12,Asia East,Storage,190,216,11.24,98.25,1.49,0,147.0,136.0,157.66666666666666,0
2024-02-12,Asia East,Storage,190,225,12.12,99.77,0.87,0,190.0,147.0,175.66666666666666,0
2024-02-12,Asia East,Storage,413,483,29.39,98.72,1.04,0,190.0,190.0,264.3333333333333,0
2024-02-12,Asia East,Storage,271,302,25.09,98.01,1.06,0,413.0,190.0,291.3333333333333,0
2024-02-12,Asia East,Storage,485,555,44.28,99.12,1.02,0,271.0,413.0,389.6666666666667,1
2024-02-12,Asia East,Storage,163,184,10.76,99.95,1.23,0,485.0,271.0,306.3333333333333,0
2024-02-12,Asia East,Storage,221,257,16.58,97.74,0.88,0,163.0,485.0,289.6666666666667,0
2024-02-12,Asia East,Storage,163,186,15.95,98.61,0.84,0,221.0,163.0,182.33333333333334,0
2024-02-13,Asia East,Storage,411,457,33.91,97.24,1.45,0,163.0,221.0,265.0,0
2024-02-13,Asia East,Storage,140,149,9.46,97.93,1.21,0,411.0,163.0,238.0,0
2024-02-13,Asia East,Storage,523,600,43.86,98.58,1.21,0,140.0,411.0,358.0,1
2024-02-13,Asia East,Storage,223,250,21.3,98.38,1.37,0,523.0,140.0,295.3333333333333,0
2024-02-13,Asia East,Storage,388,466,24.4,98.02,0.86,0,223.0,523.0,378.0,0
2024-02-13,Asia East,Storage,606,658,39.79,99.0,1.29,0,388.0,223.0,405.6666666666667,1
2024-02-13,Asia East,Storage,271,323,13.71,97.82,1.1,0,606.0,388.0,421.6666666666667,0
2024-02-14,Asia East,Storage,518,628,26.67,99.32,1.19,0,271.0,606.0,465.0,1
2024-02-14,Asia East,Storage,203,223,20.05,99.61,1.13,1,518.0,271.0,330.6666666666667,0
2024-02-15,Asia East,Storage,568,617,41.58,99.31,1.36,0,203.0,518.0,429.6666666666667,1
2024-02-15,Asia East,Storage,402,447,23.33,97.88,1.18,0,568.0,203.0,391.0,0
2024-02-15,Asia East,Storage,167,200,15.92,99.44,1.34,1,402.0,568.0,379.0,0
2024-02-15,Asia East,Storage,109,135,6.31,98.77,0.92,0,167.0,402.0,226.0,0
2024-02-15,Asia East,Storage,347,376,19.58,98.93,0.9,0,109.0,167.0,207.66666666666666,0
2024-02-15,Asia East,Storage,112,139,10.31,98.38,1.12,0,347.0,109.0,189.33333333333334,0
2024-02-16,Asia East,Storage,351,425,26.6,99.48,0.84,0,112.0,347.0,270.0,0
2024-02-16,Asia East,Storage,75,86,5.68,99.16,1.43,0,351.0,112.0,179.33333333333334,0
2024-02-16,Asia East,Storage,74,92,6.86,97.78,1.16,0,75.0,351.0,166.66666666666666,0
2024-02-16,Asia East,Storage,297,368,17.45,97.8,0.8,0,74.0,75.0,148.66666666666666,0
